section	headword	months_on_list	german_missing	webpage	n_uc_s	n_lc_s	n_uc_r	n_lc_r	n_total_est	div_zero
== Adjektive, Adverbien, Partizipien ==	einhüftig	36		https://de.wiktionary.org/wiki/einh%C3%BCftig	0	0	0	2	2	
== Adjektive, Adverbien, Partizipien ==	einkernig	36		https://de.wiktionary.org/wiki/einkernig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	einröhrig	36		https://de.wiktionary.org/wiki/einr%C3%B6hrig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	einschneidend	36		https://de.wiktionary.org/wiki/einschneidend	3	0	0	23	26	
== Adjektive, Adverbien, Partizipien ==	einwillig	36		https://de.wiktionary.org/wiki/einwillig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	elbisch	20		https://de.wiktionary.org/wiki/elbisch	0	0	2	2	2	
== Adjektive, Adverbien, Partizipien ==	elektrotonisch	36		https://de.wiktionary.org/wiki/elektrotonisch	0	0	0	1	1	
== Adjektive, Adverbien, Partizipien ==	elementarisch	36		https://de.wiktionary.org/wiki/elementarisch	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	elfisch	20		https://de.wiktionary.org/wiki/elfisch	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	elokutionell	36		https://de.wiktionary.org/wiki/elokutionell	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	enechetisch	36		https://de.wiktionary.org/wiki/enechetisch	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	energielos	36		https://de.wiktionary.org/wiki/energielos	0	0	0	1	1	
== Adjektive, Adverbien, Partizipien ==	englandtreu	36		https://de.wiktionary.org/wiki/englandtreu	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	entgrenzt	36		https://de.wiktionary.org/wiki/entgrenzt	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	entscheidungserheblich	36		https://de.wiktionary.org/wiki/entscheidungserheblich	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	entseelt	36		https://de.wiktionary.org/wiki/entseelt	0	0	0	3	3	
== Adjektive, Adverbien, Partizipien ==	enumerativ	36		https://de.wiktionary.org/wiki/enumerativ	0	0	0	1	1	
== Adjektive, Adverbien, Partizipien ==	epistenocardica	36		https://de.wiktionary.org/wiki/epistenocardica	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	erbiumhaltig	36		https://de.wiktionary.org/wiki/erbiumhaltig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	erdenrund	36		https://de.wiktionary.org/wiki/erdenrund	0	0	2	0	0	
== Adjektive, Adverbien, Partizipien ==	erdfahl	36		https://de.wiktionary.org/wiki/erdfahl	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	erdgashöffig	36		https://de.wiktionary.org/wiki/erdgash%C3%B6ffig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	erdgeboren	36		https://de.wiktionary.org/wiki/erdgeboren	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	erdgebunden	36		https://de.wiktionary.org/wiki/erdgebunden	0	0	0	3	3	
== Adjektive, Adverbien, Partizipien ==	erdhaft	36		https://de.wiktionary.org/wiki/erdhaft	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	erdrückend	36		https://de.wiktionary.org/wiki/erdr%C3%BCckend	0	0	0	11	11	
== Adjektive, Adverbien, Partizipien ==	erdrund	36		https://de.wiktionary.org/wiki/erdrund	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	ergebnismäßig	36		https://de.wiktionary.org/wiki/ergebnism%C3%A4%C3%9Fig	0	0	0	1	1	
== Adjektive, Adverbien, Partizipien ==	erlässlich	36		https://de.wiktionary.org/wiki/erl%C3%A4sslich	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	ermüdungsfrei	36		https://de.wiktionary.org/wiki/erm%C3%BCdungsfrei	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	ernährungsphysiologisch	36		https://de.wiktionary.org/wiki/ern%C3%A4hrungsphysiologisch	1	0	0	7	8	
== Adjektive, Adverbien, Partizipien ==	erörterungsbedürftig	36		https://de.wiktionary.org/wiki/er%C3%B6rterungsbed%C3%BCrftig	0	0	0	1	1	
== Adjektive, Adverbien, Partizipien ==	erststellig	36		https://de.wiktionary.org/wiki/erststellig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	ertraglos	36		https://de.wiktionary.org/wiki/ertraglos	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	erzherzöglich	36		https://de.wiktionary.org/wiki/erzherz%C3%B6glich	0	0	0	1	1	
== Adjektive, Adverbien, Partizipien ==	etatistisch	36		https://de.wiktionary.org/wiki/etatistisch	0	0	0	2	2	
== Adjektive, Adverbien, Partizipien ==	etherisch	36		https://de.wiktionary.org/wiki/etherisch	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	eufunktional	36		https://de.wiktionary.org/wiki/eufunktional	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	eulogisch	36		https://de.wiktionary.org/wiki/eulogisch	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	europiumhaltig	36		https://de.wiktionary.org/wiki/europiumhaltig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	exhaltiert	36		https://de.wiktionary.org/wiki/exhaltiert	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	exklamativ	36		https://de.wiktionary.org/wiki/exklamativ	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	exkursartig	36		https://de.wiktionary.org/wiki/exkursartig	0	0	0	1	1	
== Adjektive, Adverbien, Partizipien ==	express	36		https://de.wiktionary.org/wiki/express	13	1	1776	24	25	
== Adjektive, Adverbien, Partizipien ==	extradimensional	36		https://de.wiktionary.org/wiki/extradimensional	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	extralang	36		https://de.wiktionary.org/wiki/extralang	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	extramental	36		https://de.wiktionary.org/wiki/extramental	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	exzitatorisch	36		https://de.wiktionary.org/wiki/exzitatorisch	0	0	1	3	3	
== Adjektive, Adverbien, Partizipien ==	fahnengeschmückt	36		https://de.wiktionary.org/wiki/fahnengeschm%C3%BCckt	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	fahrplanmäßig	13		https://de.wiktionary.org/wiki/fahrplanm%C3%A4%C3%9Fig	1	0	0	25	26	
== Adjektive, Adverbien, Partizipien ==	fäkal	36		https://de.wiktionary.org/wiki/f%C3%A4kal	0	0	3	11	11	
== Adjektive, Adverbien, Partizipien ==	faktitiv	36		https://de.wiktionary.org/wiki/faktitiv	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	faktiv	36		https://de.wiktionary.org/wiki/faktiv	0	0	2	1	1	
== Adjektive, Adverbien, Partizipien ==	fakultativ schlagend	36		https://de.wiktionary.org/wiki/fakultativ%20schlagend						
== Adjektive, Adverbien, Partizipien ==	fasrig	36		https://de.wiktionary.org/wiki/fasrig	0	0	0	5	5	
== Adjektive, Adverbien, Partizipien ==	federartig	36		https://de.wiktionary.org/wiki/federartig	0	0	0	5	5	
== Adjektive, Adverbien, Partizipien ==	federig	36		https://de.wiktionary.org/wiki/federig	0	0	0	5	5	
== Adjektive, Adverbien, Partizipien ==	fedrig	36		https://de.wiktionary.org/wiki/fedrig	0	0	0	1	1	
== Adjektive, Adverbien, Partizipien ==	feierabendlich	36		https://de.wiktionary.org/wiki/feierabendlich	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	feinsandig	36		https://de.wiktionary.org/wiki/feinsandig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	feldtauglich	36		https://de.wiktionary.org/wiki/feldtauglich	0	0	0	1	1	
== Adjektive, Adverbien, Partizipien ==	fernöstlich	14		https://de.wiktionary.org/wiki/fern%C3%B6stlich	0	0	0	4	4	
== Adjektive, Adverbien, Partizipien ==	fetznass	36		https://de.wiktionary.org/wiki/fetznass	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	feuerhemmend	36		https://de.wiktionary.org/wiki/feuerhemmend	0	0	0	2	2	
== Adjektive, Adverbien, Partizipien ==	filamentös	36		https://de.wiktionary.org/wiki/filament%C3%B6s	0	0	0	1	1	
== Adjektive, Adverbien, Partizipien ==	flötenartig	36		https://de.wiktionary.org/wiki/fl%C3%B6tenartig	0	0	0	1	1	
== Adjektive, Adverbien, Partizipien ==	fluid	14	Y	https://de.wiktionary.org/wiki/fluid	2	0	91	10	10	
== Adjektive, Adverbien, Partizipien ==	fluidal	14		https://de.wiktionary.org/wiki/fluidal	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	flummig	36		https://de.wiktionary.org/wiki/flummig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	fluorhaltig	36		https://de.wiktionary.org/wiki/fluorhaltig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	folgenderweise	36		https://de.wiktionary.org/wiki/folgenderweise	0	0	0	5	5	
== Adjektive, Adverbien, Partizipien ==	folkloristisch	36		https://de.wiktionary.org/wiki/folkloristisch	0	0	0	16	16	
== Adjektive, Adverbien, Partizipien ==	follikular	36		https://de.wiktionary.org/wiki/follikular	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	follikulär	36		https://de.wiktionary.org/wiki/follikul%C3%A4r	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	fondsgebunden	36		https://de.wiktionary.org/wiki/fondsgebunden	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	formecht	36		https://de.wiktionary.org/wiki/formecht	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	fortschreitend	36		https://de.wiktionary.org/wiki/fortschreitend	1	0	0	29	30	
== Adjektive, Adverbien, Partizipien ==	fotovoltaisch	36		https://de.wiktionary.org/wiki/fotovoltaisch	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	foveal	36		https://de.wiktionary.org/wiki/foveal	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	frachtfrei	36		https://de.wiktionary.org/wiki/frachtfrei	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	fragmentär	36		https://de.wiktionary.org/wiki/fragment%C3%A4r	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	freidig	36		https://de.wiktionary.org/wiki/freidig	0	0	3	0	0	
== Adjektive, Adverbien, Partizipien ==	freiheitsgefährdend	36		https://de.wiktionary.org/wiki/freiheitsgef%C3%A4hrdend	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	freischaffend	36		https://de.wiktionary.org/wiki/freischaffend	1	0	0	171	172	
== Adjektive, Adverbien, Partizipien ==	freischlagend	36		https://de.wiktionary.org/wiki/freischlagend	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	freisinnig	36		https://de.wiktionary.org/wiki/freisinnig	1	0	32	8	8	
== Adjektive, Adverbien, Partizipien ==	freistehend	36		https://de.wiktionary.org/wiki/freistehend	2	0	0	72	74	
== Adjektive, Adverbien, Partizipien ==	frequentistisch	36		https://de.wiktionary.org/wiki/frequentistisch	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	freudsch	36		https://de.wiktionary.org/wiki/freudsch	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	frevlerisch	36		https://de.wiktionary.org/wiki/frevlerisch	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	friedensbewegt	36		https://de.wiktionary.org/wiki/friedensbewegt	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	friedensfähig	36		https://de.wiktionary.org/wiki/friedensf%C3%A4hig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	friedensfeindlich	36		https://de.wiktionary.org/wiki/friedensfeindlich	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	friedensgefährdend	36		https://de.wiktionary.org/wiki/friedensgef%C3%A4hrdend	0	0	0	3	3	
== Adjektive, Adverbien, Partizipien ==	friedensmäßig	36		https://de.wiktionary.org/wiki/friedensm%C3%A4%C3%9Fig	1	0	0	0	1	Y
== Adjektive, Adverbien, Partizipien ==	friedensvertraglich	36		https://de.wiktionary.org/wiki/friedensvertraglich	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	friedlos	36		https://de.wiktionary.org/wiki/friedlos	0	0	3	0	0	
== Adjektive, Adverbien, Partizipien ==	frostlos	36		https://de.wiktionary.org/wiki/frostlos	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	frühchristlich	36		https://de.wiktionary.org/wiki/fr%C3%BChchristlich	0	0	1	4	4	
== Adjektive, Adverbien, Partizipien ==	frühgotisch	36		https://de.wiktionary.org/wiki/fr%C3%BChgotisch	0	0	0	12	12	
== Adjektive, Adverbien, Partizipien ==	frustig	36		https://de.wiktionary.org/wiki/frustig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	fünfziger	36		https://de.wiktionary.org/wiki/f%C3%BCnfziger	0	0	17	168	168	
== Adjektive, Adverbien, Partizipien ==	funktionalistisch	36		https://de.wiktionary.org/wiki/funktionalistisch	0	0	0	2	2	
== Adjektive, Adverbien, Partizipien ==	gadoliniumhaltig	36		https://de.wiktionary.org/wiki/gadoliniumhaltig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	galliumhaltig	36		https://de.wiktionary.org/wiki/galliumhaltig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gampig	36		https://de.wiktionary.org/wiki/gampig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gamsig	36		https://de.wiktionary.org/wiki/gamsig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gattungsfremd	36		https://de.wiktionary.org/wiki/gattungsfremd	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gattungsgleich	36		https://de.wiktionary.org/wiki/gattungsgleich	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	geblumt	36		https://de.wiktionary.org/wiki/geblumt	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gebotenermaßen	36		https://de.wiktionary.org/wiki/gebotenerma%C3%9Fen	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gedankenvoll	36		https://de.wiktionary.org/wiki/gedankenvoll	0	0	0	3	3	
== Adjektive, Adverbien, Partizipien ==	gedunsen	36		https://de.wiktionary.org/wiki/gedunsen	0	0	0	2	2	
== Adjektive, Adverbien, Partizipien ==	gefühlsduselig	36		https://de.wiktionary.org/wiki/gef%C3%BChlsduselig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gefühlslos	36		https://de.wiktionary.org/wiki/gef%C3%BChlslos	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gegen den Uhrzeigersinn	36		https://de.wiktionary.org/wiki/gegen%20den%20Uhrzeigersinn						
== Adjektive, Adverbien, Partizipien ==	gegenstimmig	36		https://de.wiktionary.org/wiki/gegenstimmig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gegenströmig	36		https://de.wiktionary.org/wiki/gegenstr%C3%B6mig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gegenwartsbezogen	36		https://de.wiktionary.org/wiki/gegenwartsbezogen	0	0	0	2	2	
== Adjektive, Adverbien, Partizipien ==	gegenwartsfern	36		https://de.wiktionary.org/wiki/gegenwartsfern	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gehandicapt	36		https://de.wiktionary.org/wiki/gehandicapt	0	0	0	16	16	
== Adjektive, Adverbien, Partizipien ==	geheimnistuerisch	36		https://de.wiktionary.org/wiki/geheimnistuerisch	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	geheimtuerisch	36		https://de.wiktionary.org/wiki/geheimtuerisch	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gehfähig	36		https://de.wiktionary.org/wiki/gehf%C3%A4hig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gehirnamputiert	36		https://de.wiktionary.org/wiki/gehirnamputiert	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gehirnlich	36		https://de.wiktionary.org/wiki/gehirnlich	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gelenk	36		https://de.wiktionary.org/wiki/gelenk	0	0	147	0	0	
== Adjektive, Adverbien, Partizipien ==	gemeingültig	36		https://de.wiktionary.org/wiki/gemeing%C3%BCltig	0	0	0	1	1	
== Adjektive, Adverbien, Partizipien ==	generalstabsmäßig	36		https://de.wiktionary.org/wiki/generalstabsm%C3%A4%C3%9Fig	0	0	0	8	8	
== Adjektive, Adverbien, Partizipien ==	geostroph	36		https://de.wiktionary.org/wiki/geostroph	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	geradzahlig	36		https://de.wiktionary.org/wiki/geradzahlig	0	0	0	1	1	
== Adjektive, Adverbien, Partizipien ==	gerichtsnotorisch	36		https://de.wiktionary.org/wiki/gerichtsnotorisch	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	germanistisch	36		https://de.wiktionary.org/wiki/germanistisch	0	0	0	4	4	
== Adjektive, Adverbien, Partizipien ==	germaniumhaltig	36		https://de.wiktionary.org/wiki/germaniumhaltig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gesamtchinesisch	36		https://de.wiktionary.org/wiki/gesamtchinesisch	0	0	0	1	1	
== Adjektive, Adverbien, Partizipien ==	gesamtirisch	36		https://de.wiktionary.org/wiki/gesamtirisch	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gesamttirolerisch	36		https://de.wiktionary.org/wiki/gesamttirolerisch	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gesamtzypriotisch	36		https://de.wiktionary.org/wiki/gesamtzypriotisch	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gesamtzyprisch	36		https://de.wiktionary.org/wiki/gesamtzyprisch	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	geschäftehalber	36		https://de.wiktionary.org/wiki/gesch%C3%A4ftehalber	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	geschäftsfähig	36		https://de.wiktionary.org/wiki/gesch%C3%A4ftsf%C3%A4hig	0	0	0	11	11	
== Adjektive, Adverbien, Partizipien ==	geschlechterumfassend	36		https://de.wiktionary.org/wiki/geschlechterumfassend	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	geschlechtsgebunden	36		https://de.wiktionary.org/wiki/geschlechtsgebunden	0	0	0	1	1	
== Adjektive, Adverbien, Partizipien ==	geschwindigkeitsbestimmend	36		https://de.wiktionary.org/wiki/geschwindigkeitsbestimmend	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gesichtsblind	36		https://de.wiktionary.org/wiki/gesichtsblind	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	getrennterziehend	2		https://de.wiktionary.org/wiki/getrennterziehend	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gewaltblond	36		https://de.wiktionary.org/wiki/gewaltblond	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gewerbetreibend	36		https://de.wiktionary.org/wiki/gewerbetreibend	0	0	0	1	1	
== Adjektive, Adverbien, Partizipien ==	gewisslich	36		https://de.wiktionary.org/wiki/gewisslich	0	0	0	2	2	
== Adjektive, Adverbien, Partizipien ==	gewittrig	36		https://de.wiktionary.org/wiki/gewittrig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	glanzlos	36		https://de.wiktionary.org/wiki/glanzlos	0	0	0	20	20	
== Adjektive, Adverbien, Partizipien ==	glauklich	36		https://de.wiktionary.org/wiki/glauklich	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gleichgesinnt	36		https://de.wiktionary.org/wiki/gleichgesinnt	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gleichrangig	30		https://de.wiktionary.org/wiki/gleichrangig	2	0	0	53	55	
== Adjektive, Adverbien, Partizipien ==	glutenlos	36		https://de.wiktionary.org/wiki/glutenlos	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	goldfrei	36		https://de.wiktionary.org/wiki/goldfrei	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	goldglitzernd	36		https://de.wiktionary.org/wiki/goldglitzernd	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gradmäßig	36		https://de.wiktionary.org/wiki/gradm%C3%A4%C3%9Fig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gradual	36		https://de.wiktionary.org/wiki/gradual	0	0	2	0	0	
== Adjektive, Adverbien, Partizipien ==	granatenmäßig	8		https://de.wiktionary.org/wiki/granatenm%C3%A4%C3%9Fig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	grauenerregend	36		https://de.wiktionary.org/wiki/grauenerregend	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gräuslich	36		https://de.wiktionary.org/wiki/gr%C3%A4uslich	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	gregär	36		https://de.wiktionary.org/wiki/greg%C3%A4r	0	0	0	1	1	
== Adjektive, Adverbien, Partizipien ==	grenzübergriffig	36		https://de.wiktionary.org/wiki/grenz%C3%BCbergriffig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	großkopfert	36		https://de.wiktionary.org/wiki/gro%C3%9Fkopfert	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	grünblau	9		https://de.wiktionary.org/wiki/gr%C3%BCnblau	0	0	1	11	11	
== Adjektive, Adverbien, Partizipien ==	grundrechtsgleich	36		https://de.wiktionary.org/wiki/grundrechtsgleich	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	haarbreit	36		https://de.wiktionary.org/wiki/haarbreit	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	habsburgisch	36		https://de.wiktionary.org/wiki/habsburgisch	1	0	3	31	32	
== Adjektive, Adverbien, Partizipien ==	hafniumhaltig	36		https://de.wiktionary.org/wiki/hafniumhaltig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	halbärschig	36		https://de.wiktionary.org/wiki/halb%C3%A4rschig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	halbbekleidet	36		https://de.wiktionary.org/wiki/halbbekleidet	0	0	0	1	1	
== Adjektive, Adverbien, Partizipien ==	halbhohe	36		https://de.wiktionary.org/wiki/halbhohe	0	0	0	10	10	
== Adjektive, Adverbien, Partizipien ==	halblebig	13		https://de.wiktionary.org/wiki/halblebig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	handgeschnitten	36		https://de.wiktionary.org/wiki/handgeschnitten	0	0	0	1	1	
== Adjektive, Adverbien, Partizipien ==	handgewickelt	36		https://de.wiktionary.org/wiki/handgewickelt	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	handtuchtrocken	1		https://de.wiktionary.org/wiki/handtuchtrocken	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	hartleibig	16		https://de.wiktionary.org/wiki/hartleibig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	harzig	36		https://de.wiktionary.org/wiki/harzig	0	0	1	13	13	
== Adjektive, Adverbien, Partizipien ==	heliumhaltig	36		https://de.wiktionary.org/wiki/heliumhaltig	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	hell strahlend	36		https://de.wiktionary.org/wiki/hell%20strahlend						
== Adjektive, Adverbien, Partizipien ==	helladisch	36		https://de.wiktionary.org/wiki/helladisch	0	0	1	0	0	
== Adjektive, Adverbien, Partizipien ==	hellstrahlend	36		https://de.wiktionary.org/wiki/hellstrahlend	0	0	0	0	0	
== Adjektive, Adverbien, Partizipien ==	herstellerunabhängig	36		https://de.wiktionary.org/wiki/herstellerunabh%C3%A4ngig	0	0	0	5	5	
== Adjektive, Adverbien, Partizipien ==	herzoglich	36		https://de.wiktionary.org/wiki/herzoglich	2	0	88	135	136	
== Adjektive, Adverbien, Partizipien ==	heterodiegetisch	36		https://de.wiktionary.org/wiki/heterodiegetisch	0	0	0	0	0	
